0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
Hell House LLC III: Lake of Fire,2019,Not Rated,03 Jan 2020,85 min,"Horror, Mystery",Stephen Cognetti,Stephen Cognetti,"Gabriel Chytry, Elizabeth Vermilyea, Sam Kazzi","The Abaddon Hotel will once again be open to the public. Russell Wynn has taken his audience-interactive show, Insomnia, into the abandoned hotel that is rumored to be haunted.",English,United States,1 win,https://m.media-amazon.com/images/M/MV5BNDk1YmY1NDEtNTgxMy00MDJjLWIwMjctYmU4YTJmMDEyZGFjXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '14%'}]",N/A,5.1,"5,960",tt10675136,movie,N/A,N/A,N/A,N/A,True
11:14,2003,R,20 Aug 2004,86 min,"Comedy, Crime, Drama",Greg Marcks,Greg Marcks,"Henry Thomas, Colin Hanks, Ben Foster","The events leading up to an 11:14 p.m. car crash, from five very different perspectives.",English,"United States, Canada",1 win & 8 nominations,https://m.media-amazon.com/images/M/MV5BYTk2YjI3MTctN2JhOC00YjBmLThmZjktMTFlZGZjMGRlYjhmXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '91%'}, {'Source': 'Metacritic', 'Value': '65/100'}]",65,7.1,"50,702",tt0331811,movie,N/A,N/A,N/A,N/A,True
Men of War,1994,R,12 May 1995,102 min,"Action, Drama, Thriller",Perry Lang,"Stan Rogow, John Sayles, Ethan Reiff","Dolph Lundgren, Charlotte Lewis, BD Wong",A former Special Ops soldier leads a group of mercenaries to an island in the South China Sea: their mission is obtain the rights to the unusual treasure that the island beholds.,"English, Thai, Spanish","United States, Spain",N/A,https://m.media-amazon.com/images/M/MV5BZTY3ZjA1ZDEtMThlNi00ODNjLWFkYjUtNzc1MWY4M2NlMTNhXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}]",N/A,5.6,"4,731",tt0110490,movie,N/A,N/A,N/A,N/A,True
Don McKay,2009,R,24 Apr 2009,87 min,"Drama, Mystery, Thriller",Jake Goldberger,Jake Goldberger,"Thomas Haden Church, Elisabeth Shue, Melissa Leo","Don McKay, a high school janitor who leaves his hometown after a tragedy, returns 25 years later to rekindle a romance with his old flame, who is dying, but this homecoming brings McKay more than he bargained for.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BMTY4OTYyNDY3Nl5BMl5BanBnXkFtZTcwNTUzNjIyMw@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '38%'}, {'Source': 'Metacritic', 'Value': '50/100'}]",50,5.8,"2,495",tt1281374,movie,N/A,"$13,722",N/A,N/A,True
Deadfall,2012,R,09 Nov 2012,95 min,"Action, Adventure, Crime",Stefan Ruzowitzky,Zach Dean,"Eric Bana, Olivia Wilde, Charlie Hunnam",Two siblings decide to fend for themselves in the wake of a botched casino heist and their unlikely reunion during another family's Thanksgiving celebration.,English,"France, United States",N/A,https://m.media-amazon.com/images/M/MV5BMTM3ODIwODYxOF5BMl5BanBnXkFtZTcwNTU5MjcxOA@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '35%'}, {'Source': 'Metacritic', 'Value': '52/100'}]",52,6.2,"41,810",tt1667310,movie,N/A,"$66,351",N/A,N/A,True
A Shine of Rainbows,2009,PG,13 Feb 2010,101 min,"Drama, Family",Vic Sarin,"Vic Sarin, Catherine Spear, Dennis Foon","Connie Nielsen, Aidan Quinn, John Bell",A lonely orphan's life is transformed by an extraordinary woman who teaches him to conquer grief and discover the magic in nature and himself.,English,"Canada, Ireland",4 wins & 8 nominations,https://m.media-amazon.com/images/M/MV5BMTQ5NjU0ODg4N15BMl5BanBnXkFtZTcwMTI4OTY4Mg@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '50%'}, {'Source': 'Metacritic', 'Value': '52/100'}]",52,7.1,"2,480",tt1014774,movie,N/A,N/A,N/A,N/A,True
The Hit List,2011,R,03 Apr 2011,90 min,"Action, Thriller",William Kaufman,"Chad Law, Evan Law","Cuba Gooding Jr., Cole Hauser, Jonathan LaPaglia",A man creates a hit list with a stranger during a drunken night out and must then race to try to save those he marked for death as the bodies pile up and all fingers point to him.,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BMTM4ODQyNDM3Nl5BMl5BanBnXkFtZTcwNjY3MTk1NA@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.4/10'}]",N/A,5.4,"12,116",tt1575694,movie,N/A,N/A,N/A,N/A,True
Emma.,2020,PG,06 Mar 2020,124 min,"Comedy, Drama, Romance",Autumn de Wilde,"Eleanor Catton, Jane Austen","Anya Taylor-Joy, Johnny Flynn, Mia Goth","In 1800s England, a well meaning but selfish young woman meddles in the love lives of her friends.",English,"United Kingdom, China, United States",Nominated for 2 Oscars. 11 wins & 61 nominations total,https://m.media-amazon.com/images/M/MV5BZDdkZjg3YWYtMjMyNS00NmM0LTk4NWItMzA0MWYxN2U0MWY5XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '86%'}, {'Source': 'Metacritic', 'Value': '71/100'}]",71,6.7,"66,617",tt9214832,movie,N/A,"$10,055,355",N/A,N/A,True
Videodrome,1983,R,04 Feb 1983,87 min,"Drama, Horror, Sci-Fi",David Cronenberg,David Cronenberg,"James Woods, Debbie Harry, Sonja Smits",A programmer at a Toronto TV station that specializes in adult entertainment searches for the producers of a dangerous and bizarre broadcast.,"English, Spanish, Japanese, French, Italian",Canada,3 wins & 7 nominations total,https://m.media-amazon.com/images/M/MV5BOTI0NDVlMjMtNWI5Yi00ZWM0LTg4NWUtNGRkYjU5NTBkZjVkXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '83%'}, {'Source': 'Metacritic', 'Value': '58/100'}]",58,7.2,"108,488",tt0086541,movie,N/A,"$2,120,439",N/A,N/A,True
European confusiòn: Making-of 'L'auberge espagnole',2002,N/A,N/A,36 min,Documentary,Jérôme Plon,N/A,"Kevin Bishop, Dominique Colin, Federico D'Anna","This made-for-TV documentary details the work that went into the production of L'auberge Espagnole, the 2002 film about a group of students from around Europe living together in Barcelona as part of an exchange program. Romantic c...",French,France,N/A,https://m.media-amazon.com/images/M/MV5BZjE2MjRjYTQtNzdlZC00YzVlLTk5NzUtMjEyNWMzZTJkNTllXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}]",N/A,7.0,32,tt0370544,movie,N/A,N/A,N/A,N/A,True
Song One,2014,PG-13,22 Jan 2015,86 min,"Drama, Music, Romance",Kate Barker-Froyland,Kate Barker-Froyland,"Anne Hathaway, Johnny Flynn, Ben Rosenfield",A young woman strikes up a relationship with her ailing brother's favorite musician.,English,United States,1 nomination,https://m.media-amazon.com/images/M/MV5BMjM4NDM5NDI1OV5BMl5BanBnXkFtZTgwMDQ4NjE0MzE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '34%'}, {'Source': 'Metacritic', 'Value': '48/100'}]",48,5.8,"10,399",tt2182972,movie,N/A,"$32,251",N/A,N/A,True
Murder by Numbers,2002,R,19 Apr 2002,115 min,"Crime, Mystery, Thriller",Barbet Schroeder,Tony Gayton,"Sandra Bullock, Ben Chaplin, Ryan Gosling",Two gifted high school students execute a perfect murder - then become engaged in an intellectual contest with a seasoned homicide detective.,English,United States,2 nominations total,https://m.media-amazon.com/images/M/MV5BZjc4MjlkNWUtY2VjZC00N2IzLWIzZDMtZTQ3YjkyMzRmZGJmXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Metacritic', 'Value': '50/100'}]",50,6.2,"64,491",tt0264935,movie,N/A,"$31,945,749",N/A,N/A,True
Winter in Wartime,2008,R,27 Nov 2008,103 min,"Drama, History, War",Martin Koolhoven,"Martin Koolhoven, Paul Jan Nelissen, Jan Terlouw","Martijn Lakemeier, Jamie Campbell Bower, Yorick van Wageningen","In German-occupied Netherlands, a teenage boy gets involved in the Dutch resistance after coming to the aid of a wounded RAF pilot.","Dutch, English, German","Netherlands, Belgium",10 wins & 9 nominations,https://m.media-amazon.com/images/M/MV5BMTgyNTk3ODc0Nl5BMl5BanBnXkFtZTcwNDQ0NTMzNA@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '75%'}, {'Source': 'Metacritic', 'Value': '66/100'}]",66,7.0,"13,668",tt0795441,movie,N/A,"$543,100",N/A,N/A,True
Freaky Deaky,2012,R,22 Apr 2012,90 min,"Comedy, Crime, Thriller",Charles Matthau,"Elmore Leonard, Charles Matthau","Billy Burke, Christian Slater, Crispin Glover","Set in 1974, a pair of '60s radicals rely on their bomb-making skills on their way to becoming capitalists.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BMjExNDM1ODAyNF5BMl5BanBnXkFtZTcwMzgwNDk5Ng@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}]",N/A,5.7,"24,234",tt0938305,movie,N/A,N/A,N/A,N/A,True
The Girl on the Train,2016,R,07 Oct 2016,112 min,"Crime, Drama, Mystery",Tate Taylor,"Erin Cressida Wilson, Paula Hawkins","Emily Blunt, Haley Bennett, Rebecca Ferguson",A divorcee becomes entangled in a missing persons investigation that promises to send shockwaves throughout her life.,"English, Spanish","United States, India",Nominated for 1 BAFTA Award4 wins & 13 nominations total,https://m.media-amazon.com/images/M/MV5BZTg4MGViYTMtYTFkMC00YzVlLWExZDItOTM4NTUwMjc2NTE2XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '44%'}, {'Source': 'Metacritic', 'Value': '48/100'}]",48,6.5,"205,322",tt3631112,movie,N/A,"$75,395,035",N/A,N/A,True
Trade of Innocents,2012,PG-13,28 Sep 2012,88 min,"Action, Adventure, Drama",Christopher M. Bessette,Christopher M. Bessette,"Dermot Mulroney, Mira Sorvino, John Billingsley",A couple grieving the loss of their own daughter set out to rescue young girls sold into the sex slave trade.,English,"United States, Thailand",4 wins & 4 nominations,https://m.media-amazon.com/images/M/MV5BMjMyMTk3NzIwM15BMl5BanBnXkFtZTcwNzQ5NDMzOA@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '0%'}, {'Source': 'Metacritic', 'Value': '29/100'}]",29,5.4,"1,042",tt1772408,movie,N/A,"$15,091",N/A,N/A,True
The Protector,2005,R,08 Sep 2006,111 min,"Action, Crime, Drama",Prachya Pinkaew,"Napalee, Piyaros Thongdee, Joe Wannapin","Tony Jaa, Nathan Jones, Xing Jin","A young fighter named Kham must go to Australia to retrieve his stolen elephant. With the help of a Thai-born Australian detective, Kham must take on all comers, including a gang led by an evil woman and her two deadly bodyguards.","Thai, English, Mandarin, Vietnamese","Thailand, United States, Hong Kong, France, Australia",N/A,https://m.media-amazon.com/images/M/MV5BM2JhMjVjZTktODVkYi00ZTM2LTlkMDAtMDBhMDVjYTQxZmYzXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '53%'}, {'Source': 'Metacritic', 'Value': '52/100'}]",52,7.0,"39,578",tt0427954,movie,N/A,"$12,044,087",N/A,N/A,True
Stiff Upper Lips,1997,R,12 Jun 1998,94 min,Comedy,Gary Sinyor,"Paul Simpkin, Gary Sinyor, Stephen Deitch","David Artus, Kevin Furlong, Nicholas Selby",Spoofs Merchant-Ivory films: Aunt Agnes (Prunella Scales) tries to force Emily (Georgina Cates) to marry boring Cedric Trilling (Robert Portal) by taking her to Italy and India in hopes will forget about handsome George (Sean Pert...,"Latin, English","United Kingdom, India",N/A,https://m.media-amazon.com/images/M/MV5BMThmZGU0NTMtNjllOC00YzUxLWI2MzgtZTg1ZTRhZmY5Y2VmXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '40%'}]",N/A,6.1,"1,163",tt0120210,movie,N/A,"$72,482",N/A,N/A,True
The Inbetweeners,2008–2010,TV-14,25 Jan 2010,25 min,Comedy,N/A,N/A,"Simon Bird, James Buckley, Blake Harrison",Follows four friends and their antics during their final years of school.,English,United Kingdom,Won 1 BAFTA Award13 wins & 14 nominations total,https://m.media-amazon.com/images/M/MV5BYjQ5NTcwYjItYjdiNC00NmQyLWI0MzMtMmZmZjRlZTc5NzNmXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.4/10'}]",N/A,8.4,"96,950",tt1220617,series,3,True,,,
Bend It Like Beckham,2002,PG-13,01 Aug 2003,112 min,"Comedy, Drama, Romance",Gurinder Chadha,"Gurinder Chadha, Guljit Bindra, Paul Mayeda Berges","Parminder Nagra, Keira Knightley, Jonathan Rhys Meyers","Jess Bhamra dreams of playing professional football, but her Sikh parents have plans for her: a law degree and a marriage. Jules, a white female striker, spots Jess playing football and invites her to join the local women's team.","English, Punjabi, Hindi, German","United Kingdom, Germany, United States",Nominated for 1 BAFTA Award17 wins & 20 nominations total,https://m.media-amazon.com/images/M/MV5BYjI3NGNmNjktOTBmYy00MDNlLWE2NTYtNzQ2ZDcwMDNlYzY5XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '85%'}, {'Source': 'Metacritic', 'Value': '66/100'}]",66,6.7,"119,477",tt0286499,movie,N/A,"$32,543,449",N/A,N/A,True
Sunshine State,2002,PG-13,12 Jul 2002,141 min,"Drama, Romance",John Sayles,John Sayles,"Angela Bassett, Edie Falco, Alex Lewis","A woman and her new husband returns to her hometown roots in coastal northern Florida, and must deal with family, business, and encroaching real estate development.",English,United States,7 wins & 3 nominations,https://m.media-amazon.com/images/M/MV5BYTExMjRiYTQtZWRhNS00MjQ0LWI0NzEtZjg3OGM3MGRiOGYxXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '80%'}, {'Source': 'Metacritic', 'Value': '69/100'}]",69,6.8,"4,270",tt0286179,movie,N/A,"$3,065,921",N/A,N/A,True
Crossover,2006,PG-13,01 Sep 2006,95 min,"Action, Sport",Preston A. Whitmore II,Preston A. Whitmore II,"Anthony Mackie, Wesley Jonathan, Wayne Brady",The lives of a gifted athlete and his best friend change when they take a fateful trip to Los Angeles. The young hopefuls must use every skill at their command to topple the reigning street ball champions from their thrones.,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BMTU4NDg4MjUyMV5BMl5BanBnXkFtZTcwNzIzNTQzMQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '2.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '2%'}, {'Source': 'Metacritic', 'Value': '30/100'}]",30,2.2,"9,490",tt0473024,movie,N/A,"$7,009,668",N/A,N/A,True
Khiladi 786,2012,Not Rated,07 Dec 2012,141 min,"Action, Comedy, Romance",Ashish R. Mohan,"Kushal Ved Bakshi, Bunty Rathore, Himesh Reshammiya","Akshay Kumar, Asin Thottumkal, Mithun Chakraborty","A father who runs a marriage bureau believes that his son is a failure in life. In order to prove him wrong, his son takes on the task of finding a match for a gangster's sister.",Hindi,India,7 wins & 1 nomination,https://m.media-amazon.com/images/M/MV5BNWEzOWMyODMtMzQ4Yy00ODMxLTllZWQtNjQ5YTAxNGZkNDE1XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '4.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '0%'}]",N/A,4.4,"8,030",tt2166214,movie,N/A,"$379,466",N/A,N/A,True
[Rec] 2: En un mundo de infectados,2010,N/A,01 Feb 2010,115 min,Documentary,Martin Samper,Martin Samper,"David Ambit, Jaume Balagueró, Àlex Batllori, Javier Botet","This feature documentary follows the various different phases of making of [Rec]&sup2; (2009) from pre-production and planning sequences, technical locations, rehearsals with actors, the ...",Spanish,Spain,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}]",N/A,6.7,143,tt1570501,movie,N/A,N/A,N/A,N/A,True
Standing Ovation,2010,PG,16 Jul 2010,105 min,Musical,Stewart Raffill,Stewart Raffill,"Devon Jordan, Ashley Cutrona, Erika Corvette","About a group of friends competing in a national tween music video contest. Enter a world of hilarious adventures, original songs and never before seen dance routines. You will be left believing in the power of childhood dreams.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BMTc3MDE2ODQwNV5BMl5BanBnXkFtZTcwMzI2NjQ5NQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '3.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '6%'}, {'Source': 'Metacritic', 'Value': '22/100'}]",22,3.0,883,tt1303803,movie,N/A,"$531,806",N/A,N/A,True
The Sting,1973,PG,25 Dec 1973,129 min,"Comedy, Crime, Drama",George Roy Hill,David S. Ward,"Paul Newman, Robert Redford, Robert Shaw",Two grifters team up to pull off the ultimate con.,English,United States,Won 7 Oscars. 18 wins & 6 nominations total,https://m.media-amazon.com/images/M/MV5BZGI4OTk4MDMtYmQ1Ni00YTUzLTkyYTktZGUwMjMyN2M4NjQ5XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '93%'}, {'Source': 'Metacritic', 'Value': '83/100'}]",83,8.3,"289,424",tt0070735,movie,N/A,"$156,000,000",N/A,N/A,True
Chariots of Fire,1981,PG,09 Apr 1982,125 min,"Biography, Drama, Sport",Hugh Hudson,Colin Welland,"Ben Cross, Ian Charleson, Nicholas Farrell","Two British track athletes, one a determined Jew and the other a devout Christian, are driven to win in the 1924 Olympics as they wrestle with issues of pride and conscience.","English, French",United Kingdom,Won 4 Oscars. 18 wins & 19 nominations total,https://m.media-amazon.com/images/M/MV5BZjkzZjFmZDEtNTliZi00MDcwLThjMTMtNmI5OGVmYjZjZDM1XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '84%'}, {'Source': 'Metacritic', 'Value': '78/100'}]",78,7.1,"68,203",tt0082158,movie,N/A,"$58,972,904",N/A,N/A,True
Diary of a Mad Black Woman,2005,PG-13,25 Feb 2005,116 min,"Comedy, Drama, Romance",Darren Grant,Tyler Perry,"Kimberly Elise, Steve Harris, Tyler Perry",A couple's seemingly solid marriage begins to crumble when the wife discovers that her husband intends to divorce her.,English,United States,13 wins & 13 nominations total,https://m.media-amazon.com/images/M/MV5BMTIyOTA1NTg0NV5BMl5BanBnXkFtZTcwMzE2MzgyMQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '16%'}, {'Source': 'Metacritic', 'Value': '36/100'}]",36,5.7,"16,309",tt0422093,movie,N/A,"$50,633,099",N/A,N/A,True
Shine,1996,PG-13,14 Feb 1997,105 min,"Biography, Drama, Music",Scott Hicks,"Jan Sardi, Scott Hicks","Geoffrey Rush, Armin Mueller-Stahl, Justin Braine","David Helfgott, a gifted pianist, struggles through childhood as his dysfunctional father abuses him and his siblings. Years later, he suffers a mental breakdown but manages to return as a legend.","English, Yiddish",Australia,Won 1 Oscar. 46 wins & 52 nominations total,https://m.media-amazon.com/images/M/MV5BODZlMjRmN2UtZmY1Yi00YjhjLTg4OTAtZmQxNWMwZTY5YjI4XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '91%'}, {'Source': 'Metacritic', 'Value': '87/100'}]",87,7.6,"57,353",tt0117631,movie,N/A,"$35,892,330",N/A,N/A,True
Don Jon,2013,R,27 Sep 2013,90 min,"Comedy, Drama, Romance",Joseph Gordon-Levitt,Joseph Gordon-Levitt,"Joseph Gordon-Levitt, Scarlett Johansson, Julianne Moore","A New Jersey guy dedicated to his family, friends, and church, develops unrealistic expectations from watching porn and works to find happiness and intimacy with his potential true love.",English,United States,2 wins & 28 nominations total,https://m.media-amazon.com/images/M/MV5BNDgwMTU2NDctODI0YS00ZmIxLWFiNjEtZDI2ZGE3NWFlZDY2XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '80%'}, {'Source': 'Metacritic', 'Value': '66/100'}]",66,6.5,"251,190",tt2229499,movie,N/A,"$24,477,704",N/A,N/A,True
